Data,Kurs ?redni,Zmiana
01/09/2011,3.6293,2.6
31/08/2011,3.5373,0.21
30/08/2011,3.5298,0.09
29/08/2011,3.5265,-3.19
26/08/2011,3.6426,0.21
25/08/2011,3.635,-0.24
24/08/2011,3.6439,-0.13
23/08/2011,3.6485,-0.81
22/08/2011,3.6783,-0.51
19/08/2011,3.6972,2.38
18/08/2011,3.6112,-1.69
17/08/2011,3.6734,-0.73
16/08/2011,3.7004,-2.32
12/08/2011,3.7884,-4.24
11/08/2011,3.9562,0.43
10/08/2011,3.9393,2.35
09/08/2011,3.8487,3.4
08/08/2011,3.722,0.2
05/08/2011,3.7147,2.18
04/08/2011,3.6355,-0.08
03/08/2011,3.6383,0.11
02/08/2011,3.6342,3.91
01/08/2011,3.4973,-0.31
29/07/2011,3.508,0.82
28/07/2011,3.4795,0.67
27/07/2011,3.4563,0.34
26/07/2011,3.4447,-0.46
