Data,Kurs ?redni,Zmiana
24/06/2015,38.4,0.58
23/06/2015,38.18,-0.37
22/06/2015,38.32,1.46
19/06/2015,37.77,-1.44
18/06/2015,38.32,0
17/06/2015,38.32,0.31
16/06/2015,38.2,-3.05
15/06/2015,39.4,1.73
12/06/2015,38.73,-0.69
11/06/2015,39,0.96
10/06/2015,38.63,1.66
09/06/2015,38,-0.84
08/06/2015,38.32,-0.88
05/06/2015,38.66,1.74
03/06/2015,38,2.37
02/06/2015,37.12,-0.48
01/06/2015,37.3,0.13
29/05/2015,37.25,1.36
28/05/2015,36.75,0.68
27/05/2015,36.5,0
26/05/2015,36.5,-0.27
25/05/2015,36.6,-1.08
22/05/2015,37,0
21/05/2015,37,-0.35
20/05/2015,37.13,0.05
19/05/2015,37.11,-0.51
18/05/2015,37.3,-0.27
15/05/2015,37.4,2.66
14/05/2015,36.43,1.76
13/05/2015,35.8,-3.63
12/05/2015,37.15,-3.86
11/05/2015,38.64,1.05
08/05/2015,38.24,0.76
07/05/2015,37.95,-2.69
06/05/2015,39,3.31
05/05/2015,37.75,1.15
04/05/2015,37.32,2
30/04/2015,36.59,2.41
29/04/2015,35.73,-1.95
28/04/2015,36.44,-0.98
27/04/2015,36.8,0.44
24/04/2015,36.64,-0.43
23/04/2015,36.8,-0.27
22/04/2015,36.9,0
21/04/2015,36.9,-0.24
20/04/2015,36.99,-0.03
17/04/2015,37,0.22
16/04/2015,36.92,1.15
15/04/2015,36.5,-1.38
14/04/2015,37.01,0.71
13/04/2015,36.75,2.08
10/04/2015,36,3
09/04/2015,34.95,1.3
08/04/2015,34.5,-0.86
07/04/2015,34.8,0.87
02/04/2015,34.5,3.92
01/04/2015,33.2,1.41
31/03/2015,32.74,0.68
30/03/2015,32.52,-0.4
27/03/2015,32.65,3.65
26/03/2015,31.5,-2.45
25/03/2015,32.29,-1.22
24/03/2015,32.69,-0.55
23/03/2015,32.87,-0.39
20/03/2015,33,0
19/03/2015,33,1.54
